STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,PAY_PERIOD,Pay period,PRICE_BASE,Price base,AGGREGATION_OPERATION,Aggregation operation,SEX,Sex,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,399932.78,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,410468.59,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,418625.96,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,423101.37,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,430047.16,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,435953.25,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,442952.51,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,450893.17,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,462929.28,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,481163.72,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2023,,498005.69,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,DNK,Denmark,WG,Wages,DKK,Danish krone,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2024,,526324.69,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,1223604.7,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,1443353.3,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,1814426.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,2047573.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,2215577.7,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,2470055.9,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,2649128.5,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,2603613,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,2726484.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,2855152.3,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,2916702,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,2936601,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,2936417,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,2974928.3,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,3031733,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,3358918.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,3639883.7,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,3933791.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,4135878.3,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,4514511.1,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,5383862.1,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2023,,6153576.1,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,HUN,Hungary,WG,Wages,HUF,Forint,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2024,,6776589.8,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,3472001.1,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,3721196.9,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,4036135.9,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,3975951.2,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,4360069.7,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,4759887.2,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,5374709.5,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,5798875.1,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,5882412.5,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,5760484.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,6161061.1,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,6659404.3,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,7009991.8,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,7378478.9,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,7671934.3,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,8238149.6,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,8986655.1,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,9747870.7,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,10608452,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,10713683,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,10406040,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,11240877,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,12849864,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2023,,13636281,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISL,Iceland,WG,Wages,ISK,Iceland krona,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2024,,14470545,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,123167.02,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,127492.69,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,127687.51,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,124238.26,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,123011.74,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,124727.97,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,130835.04,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,133767.35,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,137314.95,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,136649.44,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,140401.04,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2011,,145985.83,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2012,,139790.83,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2013,,142676.82,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2014,,144067.25,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2015,,147908.65,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2016,,152767.06,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2017,,157896.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2018,,164252.34,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2019,,169042.14,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2020,,168605.5,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2021,,179959.97,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2022,,189056.93,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2023,,197559.32,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,ISR,Israel,WG,Wages,ILS,New Israeli sheqel,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2024,,203335.07,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2000,,4965974.6,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2001,,4839524.2,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2002,,4669280.6,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2003,,4633401.9,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2004,,4661288.8,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2005,,4740119.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2006,,4723050.4,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2007,,4722789.5,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2008,,4733281.9,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2009,,4569397.8,,,,A,Normal value,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_EARNINGS@AV_AN_WAGE(1.0),Average annual wages,I,JPN,Japan,WG,Wages,JPY,Yen,A,Annual,V,Current prices,MEAN,Mean,_Z,Not applicable,2010,,4487861.5,,,,A,Normal value,0,Units,0,Zero
